"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
ids_7,ids_sr,,radio,"7. Sensación de ansiedad o tensión:","0, No siento ansiedad ni tensión | 1, Siento ansiedad (tensión) menos de la mitad del tiempo (máximo 3 de los 7 días) | 2, Siento ansiedad (tensión) más de la mitad del tiempo (mínimo 4 de los 7 días) |3, Siento una ansiedad extrema (tensión) casi todo el tiempo",,,,,,,,,,,,
ids_8,ids_sr,,radio,"8. Reacción de mi estado de ánimo cuando pasan cosas buenas o deseadas:","0, Mi estado de ánimo mejora hasta situarse en un nivel normal y sigue así durante varias horas, cuando pasan cosas buenas | 1, Mi ánimo mejora pero no me siento como de costumbre, cuando me pasan cosas buenas | 2, Mi estado de ánimo sólo mejora hasta cierto punto y sólo frente a unos pocos sucesos deseados | 3, Mi estado de ánimo no mejora nada, aún cuando pasen cosas muy buenas o muy deseadas en mi vida",,,,,,,,,,,,
ids_9,ids_sr,,radio,"9. Estado de ánimo en relación al momento del día:","0, No hay ninguna relación habitual entre mi estado de ánimo y el momento del día | 1, A menudo mi estado de ánimo está relacionado con el momento del día debido a lo que ocurre en mi entorno (por ejemplo, estoy solo/a o trabajando) | 2, En general, mi estado de ánimo está más relacionado con el momento del día que con lo que ocurre en mi entorno | 3, Mi estado de ánimo mejora o empeora claramente y de forma predecible en un momento concreto del día",,,,,,,,,,,,
ids_9a,ids_sr,,radio,"10. ¿Su estado de ánimo suele ser peor por la mañana, por la tarde o por la noche?","1, Mañana | 2, Tarde | 3, Noche",,,,,,,,,,,,
ids_9b,ids_sr,,radio,"11. ¿Los cambios de su estado de ánimo los atribuye usted a lo que ocurre en su entorno?","0, No | 1, Sí",,,,,,,,,,,,
ids_10,ids_sr,,radio,"12. La calidad de mí estado de anímo","0, Pienso que mi estado de ánimo (sentimientos internos) es muy normal | 1, Mi estado de ánimo es triste, pero esta tristeza se parece mucho a la que sentiría si alguien cercano muriese o se marchase | 2, Mi estado de ánimo es triste, pero esta tristeza es un tanto distinta a la que sentiría si alguien cercano muriese o se marchase | 3, Mi estado de ánimo es triste, pero esta tristeza es muy diferente de la que se relaciona con la pena o la pérdida de un ser cercano",,,,,,,,,,,,
ids_11,ids_sr,"Por favor, responda a la pregunta 13 o a la 14 (no ambas)",radio,"13. Disminución del apetito:","0, No me ha cambiado el apetito | 1, Como con menos frecuencia o menos cantidad que de costumbre | 2, Como mucho menos de lo habitual y sólo si me esfuerzo |  3, Apenas como nada en un periodo de 24 horas y sólo a base de mucho esfuerzo por mi parte o porque me convencen los demás","Por favor responda una de las dos afirmaciones (no ambas)",,,,,[ids_12]='',,,,,,
ids_12,ids_sr,,radio,"14. Aumento del apetito:","0, No me ha cambiado el apetito | 1, Siento la necesidad de comer con más frecuencia de lo normal | 2, Suelo comer con más frecuencia y/o mayores cantidades de lo normal | 3, Siento el impulso de comer más de la cuenta en las comidas y entre horas","Por favor responda una de las dos afirmaciones (no ambas)",,,,,[ids_11]='',,,,,,
ids_13,ids_sr,"Por favor, responda a la pregunta 15 o a la 16 (no ambas)",radio,"15. Perdida de peso (en los últimos 14 días):","0, Mi peso no ha cambiado | 1, Creo que he perdido algo de peso | 2, He perdido 1 kilo o más| 3, He perdido 2 kilos o más","Por favor responda una de las dos afirmaciones (no ambas)",,,,,[ids_14]='',,,,,,
ids_14,ids_sr,,radio,"16. Aumento de peso (en los últimos 14 días):","0, Mi peso no ha cambiado | 1, Creo que he aumentado un poco de peso  | 2, He engordado 1 kilo o más | 3, He engordado 2 kilos o más","Por favor responda una de las dos afirmaciones (no ambas)",,,,,[ids_13]='',,,,,,
ids_15,ids_sr,"Por favor, indique la respuesta a cada cuestión que mejor define su experiencia de los últimos siete días. ",radio,"17. Concentración / Toma de decisiones","0, Me concentro o tomo decisiones con la misma capacidad de siempre | 1, De vez en cuando me siento indeciso/a y me doy cuenta de que me distraigo | 2, La mayoría de las veces me cuesta mucho centrar mi atención o tomar decisiones | 3, No puedo concentrarme lo suficiente para leer ni tomar las decisiones más simples",,,,,,,,,,,,
ids_16,ids_sr,,radio,"18. Opinión de mí mismo/a:","0, Me veo a mi mismo/a igual de valioso/a y digno/a que los demás | 1, Tengo más sentimientos de culpa de lo habitual | 2, En gran medida creo que causo problemas a los demás | 3, Casi siempre estoy pensando en mis defectos, ya sean los grandes como los pequeños",,,,,,,,,,,,
ids_17,ids_sr,,radio,"19. Visión de mi futuro:","0,Tengo una visión optimista de mi futuro | 1, De vez en cuando me siento pesimista con respecto a mi futuro pero la mayoría de las veces creo que las cosas mejoraran | 2, Estoy bastante seguro/a de que mi futuro inmediato (1-2 meses) no me reserva demasiadas cosas buenas | 3, No tengo ninguna esperanza de que me pase nada bueno en el futuro",,,,,,,,,,,,
ids_18,ids_sr,,radio,"20. Pensamientos sobre la muerte o el suicidio:","0, No pienso en el suicidio ni en la muerte | 1, Siento que mi vida está vacía o me pregunto si merece la pena vivirla | 2, Pienso en el suicidio o la muerte varias veces a la semana durante varios minutos | 3, Pienso detenidamente en el suicidio o la muerte varias veces al día o he hecho planes específicos para suicidarme, o incluso he intentado quitarme la vida",,,,,,,,,,,,
ids_19,ids_sr,,radio,"21. Interés en general:","0, Mi interés por otras personas o actividades sigue siendo el mismo | 1, Me he dado cuenta de que estoy menos interesado por los demás y por las actividades | 2, Me he dado cuenta de que sólo me interesan una o dos de las actividades que solía llevar a cabo | 3, Casi no tengo interés por las actividades que realizaba antes",,,,,,,,,,,,
ids_20,ids_sr,,radio,"22. Nivel de energía:","0, Mi nivel de energía sigue siendo el mismo | 1, Me canso con más facilidad que de costumbre | 2, Tengo que hacer un gran esfuerzo para empezar o acabar mis actividades diarias (por ejemplo, hacer la compra, hacer los deberes, cocinar o ir al trabajo) | 3, La verdad es que no puedo realizar la mayoría de mis actividades diarias porque me falta la energía necesaria",,,,,,,,,,,,
ids_21,ids_sr,,radio,"23. Capacidad para sentir placer o disfrutar (excluyendo el sexo):","0, Disfruto de las actividades placenteras tanto como de costumbre | 1, No disfruto del mismo modo de las actividades placenteras | 2, Pocas veces me produce placer ninguna actividad | 3, Soy incapaz de sentir placer o de disfrutar de nada",,,,,,,,,,,,
ids_22,ids_sr,,radio,"24.Interés por el sexo (Por favor, Valore el Interés, no la actividad):","0, Me interesa el sexo exactamente igual que antes | 1, Mi interés por el sexo es algo menor de lo normal o no obtengo el mismo placer del sexo que antes | 2, El sexo me apetece muy poco o casi nunca me produce placer | 3, El sexo no me interesa en absoluto o no me produce ningún placer",,,,,,,,,,,,
ids_23,ids_sr,,radio,"25. Sensación de mayor lentitud:","0, Pienso, hablo y me muevo a mi velocidad normal | 1, Me da la sensación de que pienso con más lentitud y de que mi voz suena monótona y apagada | 2, Tardo varios segundos en responder a la mayoría de las preguntas y estoy seguro/a de que pienso con más lentitud | 3, A menudo soy incapaz de responder a preguntas sin hacer un enorme esfuerzo",,,,,,,,,,,,
ids_24,ids_sr,,radio,"26. Sensación de inquietud:","0, No me siento inquieto/a | 1, A menudo estoy nervioso/a, me froto las manos o necesito cambiar de postura cuando estoy sentado/a | 2, Siento el impulso de moverme y estoy bastante inquieto/a | 3, A veces soy incapaz de permanecer sentado/a y necesito pasear de un lado para otro",,,,,,,,,,,,
ids_25,ids_sr,,radio,"27. Dolores:","0, No siento pesadez ni en mis brazos ni en mis piernas y no tengo ningún dolor | 1, A veces me duele la cabeza, o el estómago, o la espalda o las articulaciones pero son dolores pasajeros que no me impiden hacer mis cosas | 2, Tengo estos dolores la mayor parte del tiempo | 3, Estos dolores son tan intensos que me obligan a interrumpir mis actividades",,,,,,,,,,,,
ids_26,ids_sr,,radio,"28. Otros síntomas corporales:","0, No tengo ninguno de los síntomas siguientes: latido acelerado del corazón, visión borrosa, sudor, sofocos y escalofríos, dolor en el pecho, vuelcos del corazón, zumbido en mis oídos, o temblores | 1, Tengo algunos de estos síntomas pero son leves y sólo me ocurren de vez en cuando | 2, Tengo varios de estos síntomas y me molestan bastante | 3, Tengo varios de estos síntomas pero cuando se presentan tengo que dejar lo que estoy haciendo",,,,,,,,,,,,
ids_27,ids_sr,,radio,"29. Síntomas de pánico / fobias:","0, No tengo ataques de pánico o miedos especiales (fobias), por ejemplo a los animales o a las alturas | 1, Tengo episodios leves de pánico o miedos que no suelen alterar mi comportamiento ni me impiden funcionar | 2, Tengo episodios importantes de pánico o miedos que me obligan a alterar mi comportamiento pero no me impiden funcionar | 3, Tengo episodios de pánico por lo menos una vez a la semana o miedos severos que me impiden continuar con mis actividades diarias",,,,,,,,,,,,
ids_28,ids_sr,,radio,"30. Estreñimiento / diarrea:","0, Mis hábitos intestinales siguen siendo los mismos | 1,Tengo estreñimiento o diarrea de forma intermitente pero leve | 2, Sufro diarrea o estreñimiento la mayor parte del tiempo pero no interfiere con mi funcionamiento diario | 3, Sufro estreñimiento o diarrea y tengo que tomar medicamentos o interfiere en mis actividades cotidianas",,,,,,,,,,,,
ids_29,ids_sr,,radio,"31. Sensibilidad hacia otras personas:","0, No es fácil en absoluto que me sienta rechazado/a, menospreciado/a, criticado/a o herido/a por los demás | 1, De vez en cuando me he sentido rechazado/a, menospreciado/a, criticado/a o herido/a por los demás | 2, A menudo me he sentido rechazado/a menospreciado/a, criticado/a herido/a por los demás, pero estos sentimientos han influido muy poco en mis relaciones o en mi trabajo | 3, A menudo me he sentido rechazado/a, menospreciado/a, criticado/a o herido/a por los demás y estos sentimientos han perjudicado mis relaciones y mi trabajo",,,,,,,,,,,,
ids_30,ids_sr,,radio,"32. Fatiga paralizante/Energía física:","0, No he tenido la sensación física de decaimiento ni la falta de energía física | 1, De vez en cuando he vivido periodos en los que me he sentido decaído y sin energía física pero no ha tenido ninguna consecuencia negativa en mi trabajo, en mis estudios ni en mi nivel de actividad | 2, Me siento decaído físicamente (sin energía), más de la mitad del tiempo (mínimo 4 de los 7 días) | 3, Me siento decaído físicamente (sin energía) la mayoría del tiempo, varias horas al día y varios días a la semana",,,,,,,,,,,,
cidi_1,cidi_sf,"Las siguientes preguntas se refieren a periodos de tristeza y depresión que podría haber experimentado desde su última evaluación.",radio,"1. Desde su última evaluación, ¿ha habido algún período en el que se sintió triste, vacío/a o deprimido/a durante dos semanas o más?","0, Sí | 1, No",,,,,,,,,,,,
cidi_2,cidi_sf,,radio,"2. Para la siguiente pregunta, piense en el período de dos semanas desde su última evaluación en el que estos sentimientos fueron peores. Durante este período de dos semanas, ¿con qué frecuencia se sintió de esta manera?","0,Casi cada día, la mayor parte del día | 1,Con menos frecuencia que lo anterior",,,,,,"[cidi_1]=""0""",,,,,,
cidi_3,cidi_sf,,radio,"3. Desde la última evaluación, ¿ha habido algún período de 2 semanas o más en el que perdió el interés en la mayoría de cosas como hobbies, trabajo, o actividades que normalmente le eran placenteras?","0, Sí | 1, No",,,,,,"[cidi_1] = '1' or [cidi_2]='1'",,,,,,
cidi_4,cidi_sf,,radio,"4. Piense en el período de dos semanas desde su última evaluación en el que su pérdida de interés fue peor. Durante ese período de dos semanas, ¿con qué frecuencia se sintió de esa manera?","0,Casi cada día, la mayor parte del día | 1,Con menos frecuencia que lo anterior",,,,,,"[cidi_3] = '0'",,,,,,
cidi_5,cidi_sf,,radio,"5. Durante ese período en el que se sintió triste, vacío/a o deprimido/a, ¿tuvo un período de dos semanas o más en el que perdió el interés en la mayoría de cosas como hobbies, trabajo o actividades que normalmente le eran placenteras?","0, Sí | 1, No",,,,,,"[cidi_2]=""0""",,,,,,
cidi_6,cidi_sf,,radio,"6. Piense en el período de dos semanas desde su última evaluación en el que su pérdida de interés fue peor. Durante ese período de dos semanas, ¿con qué frecuencia se sintió de esa manera?","0,Casi cada día, la mayor parte del día | 1,Con menos frecuencia que lo anterior",,,,,,"[cidi_5]=""0""",,,,,,
cidi_7,cidi_sf,"Las personas que tienen períodos en los que se sienten tristes, vacías o deprimidas o pierden interés, a menudo tienen otros problemas al mismo tiempo. Durante este período de al menos dos semanas desde su última evaluación en el que se sintió triste, vacío/a o deprimido/a o perdió interés en las cosas:",radio,"7. ¿Le faltaba energía o se sentía más cansado/a de lo habitual?","0, Sí | 1, No",,,,,,"[cidi_4]=""0"" or [cidi_5]=""1"" or  [cidi_6]=""1"" or  [cidi_6]=""0""",,,,,,
cidi_8,cidi_sf,,radio,"8. ¿Tuvo menos hambre de lo habitual casi cada día?","0, Sí | 1, No",,,,,,"[cidi_7]=""1"" or  [cidi_7]=""0""",,,,,,
cidi_9,cidi_sf,,radio,"9. ¿Perdió peso sin quererlo, hasta un kilo por semana durante varias semanas?","0, Sí | 1, No",,,,,,"[cidi_8]=""1"" or  [cidi_8]=""0""",,,,,,
cidi_10,cidi_sf,,text,"10. ¿ Alrededor de cuánto peso perdió durante esas semanas?",,kg,number,,,,"[cidi_9]=""0""",,,,,,
cidi_11,cidi_sf,"Durante este período de al menos dos semanas desde su última evaluación en el que se sintió triste, vacío/a o deprimido/a o perdió interés en las cosas:",radio,"11. ¿Tuvo mucho más apetito de lo habitual casi cada día durante dos semanas o más?","0, Sí | 1, Sí pero sólo por embarazo o un pico de crecimiento | 2, No",,,,,,"[cidi_9]=""1"" or  [cidi_9]=""0""",,,,,,
cidi_12,cidi_sf,,radio,"12. ¿Comiste tanto que ganaste peso, hasta un Kilo por semana durante varias semanas?","0, Sí | 1, No",,,,,,"[cidi_11]=""1"" or  [cidi_11]=""0"" or [cidi_11]=""2""",,,,,,
cidi_13,cidi_sf,,text,"13. ¿Alrededor de cuánto ganó peso durante esas semanas?",,kg,number,,,,"[cidi_12]=""0""",,,,,,
cidi_14,cidi_sf,,radio,"14. ¿ Tuvo problemas para dormir casi todas las noches, ya sea dificultad para conciliar el sueño, despertarse en medio de la noche o despertarse demasiado pronto?","0, Sí | 1, No",,,,,,"[cidi_12]=""1"" or  [cidi_12]=""0""",,,,,,
cidi_15,cidi_sf,,radio,"15. ¿Se despertó al menos dos horas antes de lo que deseaba, cada día durante al menos dos semanas?","0, Sí | 1, No",,,,,,"[cidi_14]=""0""",,,,,,
cidi_16,cidi_sf,,radio,"16. ¿Dormía demasiado casi cada día?","0, Sí | 1, No",,,,,,"[cidi_14]=""1"" or [cidi_15]=""1"" or  [cidi_15]=""0""",,,,,,
cidi_17,cidi_sf,,radio,"17. ¿Habló o se movió más lentamente de lo que es normal para usted casi todos los días, de manera que otras personas lo notaron?","0, Sí, hablaba o me movía más lentamente y otras personas lo notaron | 1, Sí, hablaba o me movía más lentamente pero otras personas no lo notaron | 2, No",,,,,,"[cidi_16]=""0"" or [cidi_16]=""1""",,,,,,
cidi_18,cidi_sf,,radio,"18. ¿Tenía que moverse todo el tiempo, es decir, no podía quedarse quieto/a y tenía que andar de un lado a otro, o no podía mantener las manos quietas cuando estaba sentado/a, de manera que otras personas lo notaron?","0, Sí, tenía que estar moviéndome todo el tiempo y otras personas lo notaron | 1, Sí, tenía que moverme todo el tiempo pero otras personas no lo notaron | 2, No",,,,,,"[cidi_17]=""0"" or  [cidi_17]=""1"" or [cidi_17]=""2""",,,,,,
cidi_19,cidi_sf,,radio,"19. Durante este período de dos semanas, ¿tuve mucha más dificultad para concentrarse de lo habitual?","0, Sí | 1, No",,,,,,"[cidi_18]=""0"" or [cidi_18]=""1"" or  [cidi_18]=""2""",,,,,,
cidi_20,cidi_sf,,radio,"20. Durante este período, ¿fue capaz de decidirse sobre cosas con las que normalmente no había tenido problemas para decirse?","0, Sí | 1, No",,,,,,"[cidi_19]=""0"" or [cidi_19]=""1""",,,,,,
cidi_21,cidi_sf,,radio,"21. A veces las personas se sienten abatidas, sienten que no son buenas o no valen para nada. Durante este período de dos semanas, ¿se sintió culpable o que no valía para nada?","0, Sí | 1, No",,,,,,"[cidi_20]=""0"" or [cidi_20]=""1""",,,,,,
cidi_22,cidi_sf,,radio,"22. Durante este periodo de dos semanas, ¿pensó mucho sobre la muerte-ya sea la suya propia, la de alguien más, o en la muerte en general?","0, Sí | 1, No",,,,,,"[cidi_21]=""0"" or [cidi_21]=""1""",,,,,,
cidi_23,cidi_sf,"Para las siguientes preguntas, por favor piense en los períodos de al menos dos semanas desde su última evaluación en los que se sintió triste, vacío/a o deprimido/a o perdió interés en las cosas.",radio,"23. ¿Alguno de estos periodos de dos semanas o más afectó seriamente su capacidad para hacer su trabajo, cuidar de su casa o familia, o cuidar de sí mismo?","0, Sí | 1, No",,,,,,"[cidi_22]=""0"" or [cidi_22]=""1""",,,,,,
cidi_24,cidi_sf,,text,"24. ¿Cuánto tiempo duró el período más largo? Puede dar una estimación.",,,integer,,,,"[cidi_23]=""0"" or [cidi_23]=""1""",,,,,,
cidi_25,cidi_sf,,radio,"25. ¿Le comentó estos problemas a algún profesional (por ejemplo, un médico, psicólogo, trabajador social, enfermero/a, u otro profesional sanitario)?","0, Sí | 1, No",semanas,,,,,"[cidi_23]=""0"" or [cidi_23]=""1""",,,,,,
cidi_26,cidi_sf,"Desde su última evaluación,",radio,"26. ¿Ha tenido alguna vez contacto con una organización de servicios sociales por problemas que tuvo y que no estaban relacionados con su salud física? (por ejemplo, un instituto de salud mental, psicólogo o trabajo social)","0, Sí | 1, No",,,,,,"[cidi_3] = '1' or [cidi_4] = '1' or [cidi_25]=""0"" or [cidi_25]=""1""",,,,,,
cidi_27,cidi_sf,,checkbox,"27. ¿Ha sido diagnosticado por un profesional sanitario o médico con alguno de los siguientes diagnósticos? Puede marcar más de una respuesta.","0, Depresión | 1,Trastorno bipolar | 2, Esquizofrenia o psicosis | 3, Trastorno de la conducta alimentaria | 4, Trastorno de ansiedad | 5, Trastorno de pánico | 6, Trastorno obsesivo compulsivo | 7, Trastorno por estrés postraumático | 8, Fobia | 9, TDA/TDAH | 10, Adicción al alcohol | 11, Adicción a drogas | 12, Otro | 13, Ninguno",,,,,,"[cidi_26]=""0"" or [cidi_26]=""1""",,,,,,
cidi_27a,cidi_sf,,text,"Si desde su última evaluación, un profesional sanitario o médico le ha diagnosticado algún otro trastorno, especifique",,,,,,,"[cidi_27(12)]=""1""",,,,,,
cidi_28,cidi_sf,,checkbox,"28. ¿ Ha recibido tratamiento por parte de un médico o profesional sanitario para cualquiera de los siguientes diagnósticos. Puede marcar más de una respuesta.","0, Depresión | 1, Trastorno bipolar | 2, Esquizofrenia o psicosis | 3, Trastorno de la conducta alimentaria | 4, Trastorno de ansiedad | 5, Trastorno de pánico | 6, Trastorno obsesivo compulsivo | 7, Trastorno por estrés postraumático | 8, Fobia | 9, TDA/TDAH | 10, Adicción al alcohol | 11, Adicción a drogas | 12, Otro | 13, Ninguno",,,,,,"[cidi_27(0)] = '1' or [cidi_27(1)] = '1' or [cidi_27(2)] = '1' or [cidi_27(3)] = '1' or [cidi_27(4)] = '1' or [cidi_27(5)] = '1' or [cidi_27(6)] = '1' or [cidi_27(7)] = '1' or [cidi_27(8)] = '1' or [cidi_27(9)] = '1' or [cidi_27(10)] = '1' or [cidi_27(11)] = '1' or [cidi_27(12)] = '1'",,,,,,
cidi_28a,cidi_sf,,text,"Si, desde su última evaluación, ha recibido tratamiento por cualquier otro trastorno por un profesional o médico, por favor especifique",,,,,,,"[cidi_28(12)]=""1""",,,,,,
cidi_29,cidi_sf,,checkbox,"29. ¿Ha recibido alguno de los siguientes tratamientos? Puede marcar múltiples respuestas.","0, Antidepresivos | 1, Psicoterapia (por ejemplo terapia cognitivo conductual, terapia interpersonal u otras consultas con un/a psicólogo/a o psicoterapeuta)  | 2, Programa on-line de ayuda o intervención e-salud (e-health) | 3, Terapia ""Running"" o ejercicio físico | 4, Terapia luminosa | 5, Hospitalización en un hospital psiquiátrico|6, Terapia electroconvulsiva | 7, Otro | 8, Ninguno de estos tratamientos",,,,,,"[cidi_28(0)] = '1' or [cidi_28(1)] = '1' or [cidi_28(2)] = '1' or [cidi_28(3)] = '1' or [cidi_28(4)] = '1' or [cidi_28(5)] = '1' or [cidi_28(6)] = '1' or [cidi_28(7)] = '1' or [cidi_28(8)] = '1' or [cidi_28(9)] = '1' or [cidi_28(10)] = '1' or [cidi_28(11)] = '1' or [cidi_28(12)] = '1' or [cidi_28(13)] = '1' or [cidi_27(13)] = '1'",,,,,,
cidi_29a,cidi_sf,,text,"Si, desde su última evaluación, tuvo algún otro tratamiento, especifique",,,,,,,"[cidi_29(7)]=""1""",,,,,,
cidi_30,cidi_sf,,text,"30. ¿Cuánto pesa en Kilogramos? Por favor, redondee su respuesta al número entero más próximo.",,kg,integer,,,,"[cidi_29(0)] = '1' or [cidi_29(1)] = '1' or [cidi_29(2)] = '1' or [cidi_29(3)] = '1' or [cidi_29(4)] = '1' or [cidi_29(5)] = '1' or [cidi_29(6)] = '1' or [cidi_29(7)] = '1' or [cidi_29(8)] = '1'",,,,,,
gad7_1,gad7,"Señale con qué frecuencia ha sufrido los siguientes problemas en los últimos 15 días",radio,"1. Se ha sentido nervioso, ansioso o muy alterado","0, Nunca | 1, Menos de la mitad de los días | 2, Más de la mitad de los días | 3, Casi todo los días",,,,,,,,,,gad7,,
gad7_2,gad7,,radio,"2. No ha podido dejar de preocuparse","0, Nunca | 1, Menos de la mitad de los días | 2, Más de la mitad de los días | 3, Casi todo los días",,,,,,,,,,gad7,,
gad7_3,gad7,,radio,"3. Se ha preocupado excesivamente por diferentes cosas","0, Nunca | 1, Menos de la mitad de los días | 2, Más de la mitad de los días | 3, Casi todo los días",,,,,,,,,,gad7,,
gad7_4,gad7,,radio,"4. Ha tenido dificultad para relajarse","0, Nunca | 1, Menos de la mitad de los días | 2, Más de la mitad de los días | 3, Casi todo los días",,,,,,,,,,gad7,,
gad7_5,gad7,,radio,"5. Se ha sentido tan intranquilo que no podía estar quieto","0, Nunca | 1, Menos de la mitad de los días | 2, Más de la mitad de los días | 3, Casi todo los días",,,,,,,,,,gad7,,
gad7_6,gad7,,radio,"6. Se ha irritado o enfadado con facilidad","0, Nunca | 1, Menos de la mitad de los días | 2, Más de la mitad de los días | 3, Casi todo los días",,,,,,,,,,gad7,,
gad7_7,gad7,,radio,"7. Ha sentido miedo, como si fuera a suceder algo terrible","0, Nunca | 1, Menos de la mitad de los días | 2, Más de la mitad de los días | 3, Casi todo los días",,,,,,,,,,gad7,,
wsas_0,wsas,,radio,"¿Se ha jubilado o ha optado por no trabajar por motivos no relacionados con la EM?","0, Sí | 1, No",,,,,,,,,,,,
wsas_1,wsas,,radio,"1.  A causa de mi EM, se ha visto perjudicada mi capacidad para trabajar.","0, 0 En absoluto | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 Considerablemente, hasta el punto de no poder trabajar",,,,,,,,,,,,
wsas_2,wsas,,radio,"2. A causa de mi EM, se han visto perjudicadas mis tareas domésticas (limpieza, orden, compras, comidas, cuidado del hogar o los hijos, pago de facturas).","0, 0 En absoluto | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 Considerablemente",,,,,,,,,,,,
wsas_3,wsas,,radio,"3. A causa de mi EM,  se han visto perjudicadas mis actividades sociales de ocio (con gente, por ejemplo, fiestas, bares, clubs, salidas, visitas, citas, ocio doméstico).","0, 0 En absoluto | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 Considerablemente",,,,,,,,,,,,
wsas_4,wsas,,radio,"4.  A causa de mi EM, se han visto perjudicadas mis actividades privadas de ocio (realizadas en solitario, como la lectura, jardinería, coleccionismo, costura, paseos en solitario).","0, 0 En absoluto | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 Considerablemente",,,,,,,,,,,,
wsas_5,wsas,,radio,"5. A causa de mi EM, se ha visto perjudicada mi capacidad de formar y mantener relaciones estrechas con otras personas, incluidas las que conviven conmigo.","0, 0 En absoluto | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 Considerablemente",,,,,,,,,,,,
sf36_1,sf_36,"1. Las preguntas que siguen se refieren a lo que usted piensa sobre su salud. Sus respuestas permitirán saber cómo se encuentra usted y hasta qué punto es capaz de hacer sus actividades habituales. Conteste cada pregunta tal como se indica. Si no está seguro/a de cómo responder a una pregunta, por favor conteste lo que le parezca más cierto.",radio,"1. En general, usted diría que su salud es:","1, Excelente | 2, Muy buena | 3, Buena | 4, Regular | 5, Mala",,,,,,,,,,,,
sf36_2,sf_36,,radio,"2. ¿Cómo diría que es su salud actual, comparada con la de hace un año?","1, Mucho mejor que hace un año | 2, Algo mejor que hace un año | 3, Casi igual que hace un año | 4, Algo peor que hace un año | 5, Mucho peor que hace un año",,,,,,,,,,,,
sf36_3a,sf_36,"3.  Las siguientes preguntas se refieren a actividades o cosas que usted podría hacer en un día normal.  Su salud actual, ¿le limita para hacer esas actividadeso cosas? Si es así, ¿cuánto?",radio,"a. Esfuerzos intensos, tales como correr, levantar objetos pesados, o participar en deportes agotadores","1, Sí, me limita mucho | 2, Sí, me limita un poco | 3, No, no me limita nada",,,,,,,,,,sf36_3,,
sf36_3b,sf_36,,radio,"b. Esfuerzos moderados, como mover una mesa, pasar la aspiradora, jugar a los bolos o caminar más de una hora","1, Sí, me limita mucho | 2, Sí, me limita un poco | 3, No, no me limita nada",,,,,,,,,,sf36_3,,
sf36_3c,sf_36,,radio,"c. Coger o llevar la bolsa de la compra","1, Sí, me limita mucho | 2, Sí, me limita un poco | 3, No, no me limita nada",,,,,,,,,,sf36_3,,
sf36_3d,sf_36,,radio,"d. Subir varios pisos por la escalera","1, Sí, me limita mucho | 2, Sí, me limita un poco | 3, No, no me limita nada",,,,,,,,,,sf36_3,,
sf36_3e,sf_36,,radio,"e. Subir un solo piso por la escalera","1, Sí, me limita mucho | 2, Sí, me limita un poco | 3, No, no me limita nada",,,,,,,,,,sf36_3,,
sf36_3f,sf_36,,radio,"f. Agacharse o arrodillarse","1, Sí, me limita mucho | 2, Sí, me limita un poco | 3, No, no me limita nada",,,,,,,,,,sf36_3,,
sf36_3g,sf_36,,radio,"g. Caminar un kilómetro o más","1, Sí, me limita mucho | 2, Sí, me limita un poco | 3, No, no me limita nada",,,,,,,,,,sf36_3,,
sf36_3h,sf_36,,radio,"h. Caminar varias manzanas (varios centenares de metros)","1, Sí, me limita mucho | 2, Sí, me limita un poco | 3, No, no me limita nada",,,,,,,,,,sf36_3,,
sf36_3i,sf_36,,radio,"i. Caminar una sola manzana (unos 100 metros)","1, Sí, me limita mucho | 2, Sí, me limita un poco | 3, No, no me limita nada",,,,,,,,,,sf36_3,,
sf36_3j,sf_36,,radio,"j. Bañarse o vestirse por sí mismo","1, Sí, me limita mucho | 2, Sí, me limita un poco | 3, No, no me limita nada",,,,,,,,,,sf36_3,,
sf36_4a,sf_36," 4. Durante las 4 últimas semanas, ¿ha tenido alguno de los siguientes problemas en su trabajo o en sus actividades cotidianas, a causa de su salud física?",radio,"a. ¿Tuvo que reducir el tiempo dedicado al trabajo o a sus actividades cotidianas?","1, Sí | 2, No",,,,,,,,RH,,,,
sf36_4b,sf_36,,radio,"b. ¿Hizo menos de lo que hubiera querido hacer?","1, Sí | 2, No",,,,,,,,RH,,,,
sf36_4c,sf_36,,radio,"c. ¿Tuvo que dejar de hacer algunas tareas en su trabajo o en sus actividades cotidianas?","1, Sí | 2, No",,,,,,,,RH,,,,
sf36_4d,sf_36,,radio,"d. ¿Tuvo dificultad para hacer su trabajo o sus actividades cotidianas (por ejemplo, le costó más de lo normal)?","1, Sí | 2, No",,,,,,,,RH,,,,
