"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
mh_smoking,medical_history,,radio,"Rookt u?","0,Nee, ik heb nooit gerookt|1,Nee, niet op dit moment, maar vroeger wel|2,Ja",,,,,,,y,,,,,
mh_cigarettes_num,medical_history,,text,"Indien Ja: hoeveel sigaretten, shagjes of sigaren rookt u per dag?",,,integer,,,,"[mh_smoking] = '2'",y,,,,,
mh_smoke_wakingup,medical_history,,radio,"Hoe snel na het ontwaken/opstaan rookt u uw eerste sigaret/shag/sigaar?","0,Binnen 5 minuten|1,6-30 minuten|2,31-60 minuten|3,Na 60 minuten",,,,,,"[mh_smoking] = '2'",y,,,,,
mh_phys_activity,medical_history,,radio,"Hoeveel keer per week onderneemt u in uw vrije tijd fysieke activiteiten die u aan het zweten maken?","0, Nooit | 1, 1 keer per week | 2, 2 keer per week | 3, 3 keer per week | 4, 4 of meer keer per week",,,,,,,y,,,,,
mh_hours_sleep,medical_history,,text,"Hoeveel uren slaapt u op een normale dag?",,,integer,,,,,y,,,,,
mh_longst_illness,medical_history,,radio,"Heeft u een langdurige ziekte, aandoening of handicap waar u een tijd lang last van heeft gehad ,of waar u mogelijk voor langere tijd last van kan krijgen?","0,Nee|1,Ja",,,,,,,y,,,,,
mh_longst_illness_type,medical_history,,checkbox,"Indien ja, kunt u aangeven welke van de volgende aandoeningen dit zijn:","0, Asthma | 1,Chronische bronchitis of longemfyseem (COPD)| 2,Andere luchtwegproblemen| 3,Diabetes | 4,Maag of darm-aandoeningen | 5,Leverziekte | 6, Nierziekte | 7, Reuma (reumatische arthritis) | 8, Artrose | 9, Hartaandoening | 10, Kanker | 11, Hoge bloeddruk | 12, Multipele sclerose | 13, Epilepsie | 14, Beroerte | 15, Andere neurologische aandoeningen | 16, Migraine | 17,Rugklachten | 18, Anders",,,,,,"[mh_longst_illness] = '1'",y,,,,,
mh_cancer_type,medical_history,,text,"Kunt u aangeven welk type kanker?",,,,,,,"[mh_longst_illness_type(10)] = '1'",y,,,,,
mh_illness_type,medical_history,,text,"Kunt u aangeven welk andere type aandoening u heeft?",,,,,,,"[mh_longst_illness_type(18)] = '1'",y,,,,,
mh_srious_illness,medical_history,,radio,"Welke van de bovenstaande aandoeningen is voor u het ernstigst of belangrijkst?","0, Asthma | 1,Chronische bronchitis of longemfyseem (COPD)| 2,Andere luchtwegproblemen| 3,Diabetes | 4,Maag of darm-aandoeningen | 5,Leverziekte | 6, Nierziekte | 7, Reuma (reumatische arthritis) | 8, Artrose | 9, Hartaandoening | 10, Kanker | 11, Hoge bloeddruk | 12, Multipele sclerose | 13, Epilepsie | 14, Beroerte | 15, Andere neurologische aandoeningen | 16, Migraine | 17,Rugklachten | 18, Anders",,,,,,"[mh_longst_illness]=""1""",y,,,,,
mh_ilness_onset_age,medical_history,,text,"Hoe oud was u toen u deze ziekte/aandoening kreeg?",,,integer,,,,"[mh_longst_illness]=""1""",y,,,,,
own_smartphone,technology_usage,,radio,"Bent u op dit moment in het bezit van een smartphone?","0, Nee | 1, Ja",,,,,,,y,,,,,
smartphone_type,technology_usage,,radio,"Indien ja, welk type?","0, Android | 1, iPhone",,,,,,"[own_smartphone]=""1""",y,,,,,
android_model,technology_usage,,text,"Welk merk en model Android telefoon heeft u?",,,,,,,"[smartphone_type]=""0""",y,,,,,
phone_contract,technology_usage,,text,"Wie is uw huidige telefoonprovider?",,,,,,,,y,,,,,
phone_call_allowance,technology_usage,,text,"Hoe groot is uw maandelijkse belbundel (in belminuten)?",,,,,,,,y,,,,,
phone_text_allowance,technology_usage,,text,"Hoe groot is uw maandelijkse SMS bundel?",,,,,,,,y,,,,,
phone_data_allowance,technology_usage,,text,"Hoe groot is uw maandelijkse internetbundel?",,,,,,,,y,,,,,
phone_contract_expiration,technology_usage,,text,"Wanneer loopt uw contract met deze provider af?",,,date_dmy,,,,,y,,,,,
no_smartphone,technology_usage,,radio,"Zou u bereid zijn een smartphone voor dit onderzoek te gaan gebruiken?","0, Nee | 1, Ja",,,,,,"[own_smartphone]=""0""",y,,,,,
fitness_tracker_used,technology_usage,,radio,"Heeft u ooit een draagbare fitness tracker/bewegingsmeter gebruikt?","0, Nee | 1, Ja",,,,,,,y,,,,,
fitness_tracker_time_used,technology_usage,,text,"Hoe lang gebruikt u deze bewegingsmeter al, of hoe lang heeft u deze bewegingsmeter gebruikt?",,,,,,,"[fitness_tracker_used]=""1""",y,,,,,
fitness_tracker_using,technology_usage,,radio,"Gebruikt u deze bewegingsmeter nog steeds?","0, Nee | 1, Ja",,,,,,"[fitness_tracker_used]=""1""",y,,,,,
fitness_tracker_stopped,technology_usage,,text,"Indien nee, waarom bent u gestopt met het dragen van de bewegingsmeter?",,,,,,,"[fitness_tracker_used]=""1"" and [fitness_tracker_using]=""0""",y,,,,,
fitness_tracker_st_time,technology_usage,,text,"Hoe lang geleden bent u gestopt met het dragen?",,,,,,,"[fitness_tracker_used]=""1"" and [fitness_tracker_using]=""0""",y,,,,,
wearable_at_job,technology_usage,,radio,"Heeft u een baan waarin het niet toegestaan is om een bewegingsmeter om uw pols te dragen onder werktijd?","0, Nee | 1, Ja",,,,,,,y,,,,,
mobile_phone_at_job,technology_usage,,radio,"Heeft u een baan die u verhindert uw mobiele telefoon te gebruiken voor langere tijdsperiodes?","0, Nee | 1, Ja",,,,,,,y,,,,,
sapas_1,standardised_assessment_of_personality,"Kruis alleen een Ja aan wanneer u denkt dat de omschrijving geldt voor het grootste deel van de tijd en in de meeste situaties.",radio,"Heeft u in het algemeen moeite met het maken en behouden van vrienden?","0, Nee | 1, Ja",,,,,,,y,,,sapas,,
sapas_2,standardised_assessment_of_personality,,radio,"Zou u zichzelf als een typische eenling beschrijven?","0, Nee | 1, Ja",,,,,,,y,,,sapas,,
sapas_3,standardised_assessment_of_personality,,radio,"Heeft u in het algemeen vertrouwen in andere mensen?","0, Nee | 1, Ja",,,,,,,y,,,sapas,,
sapas_4,standardised_assessment_of_personality,,radio,"Heeft u gewoonlijk moeite uw zelfbeheersing te bewaren?","0, Nee | 1, Ja",,,,,,,y,,,sapas,,
sapas_5,standardised_assessment_of_personality,,radio,"Bent u impulsief van aard?","0, Nee | 1, Ja",,,,,,,y,,,sapas,,
sapas_6,standardised_assessment_of_personality,,radio,"Maakt u zich gewoonlijk snel zorgen?","0, Nee | 1, Ja",,,,,,,y,,,sapas,,
sapas_7,standardised_assessment_of_personality,,radio,"Hebt u in het algemeen de neiging sterk op anderen te leunen?","0, Nee | 1, Ja",,,,,,,y,,,sapas,,
sapas_8,standardised_assessment_of_personality,,radio,"Bent u in het algemeen een perfectionist?","0, Nee | 1, Ja",,,,,,,y,,,sapas,,
lte_1,lte_sr,"In de volgende vragenlijst worden 12 onplezierige gebeurtenissen genoemd. Geeft u alstublieft weer of u deze in het afgelopen jaar heeft meegemaakt, eerder in uw leven heeft meegemaakt, of nooit heeft meegemaakt. ",radio,"U was ernstig ziek, ernstig gewond of slachtoffer van geweld.","0,Nooit|1,Ja - in afgelopen jaar| 2,Ja - eerder in leven",,,,,,,y,,,lte,,
lte_2,lte_sr,,radio,"Een naast familielid werd ernstig ziek, ernstig gewond of slachtoffer van geweld.","0,Nooit|1,Ja - in afgelopen jaar| 2,Ja - eerder in leven",,,,,,,y,,,lte,,
lte_3,lte_sr,,radio,"Een ouder, kind, broer, zus of partner overleed.","0,Nooit|1,Ja - in afgelopen jaar| 2,Ja - eerder in leven",,,,,,,y,,,lte,,
lte_4,lte_sr,,radio,"Een goede vriend of naast familielid overleed.","0,Nooit|1,Ja - in afgelopen jaar| 2,Ja - eerder in leven",,,,,,,y,,,lte,,
lte_5,lte_sr,,radio,"Uw partner en u gingen uit elkaar.","0,Nooit|1,Ja - in afgelopen jaar| 2,Ja - eerder in leven",,,,,,,y,,,lte,,
lte_6,lte_sr,,radio,"U verbrak een langdurige vriendschap met een goede vriend of familielid.","0,Nooit|1,Ja - in afgelopen jaar| 2,Ja - eerder in leven",,,,,,,y,,,lte,,
lte_7,lte_sr,,radio,"U kreeg een ernstig probleem met een goede vriend, familielid of buur.","0,Nooit|1,Ja - in afgelopen jaar| 2,Ja - eerder in leven",,,,,,,y,,,lte,,
lte_8,lte_sr,,radio,"U werd werkloos of zocht vergeefs naar werk.","0,Nooit|1,Ja - in afgelopen jaar| 2,Ja - eerder in leven",,,,,,,y,,,lte,,
lte_9,lte_sr,,radio,"U werd ontslagen.","0,Nooit|1,Ja - in afgelopen jaar| 2,Ja - eerder in leven",,,,,,,y,,,lte,,
lte_10,lte_sr,,radio,"U kwam voor ernstige financiële moeilijkheden te staan.","0,Nooit|1,Ja - in afgelopen jaar| 2,Ja - eerder in leven",,,,,,,y,,,lte,,
lte_11,lte_sr,,radio,"Door overtreding kwam u in aanraking met politie of rechtbank.","0,Nooit|1,Ja - in afgelopen jaar| 2,Ja - eerder in leven",,,,,,,y,,,lte,,
lte_12,lte_sr,,radio,"Door diefstal of verlies raakte u geld of iets waardevols kwijt.","0,Nooit|1,Ja - in afgelopen jaar| 2,Ja - eerder in leven",,,,,,,y,,,lte,,
ldasr_1,lifetime_depression_assessment_self_report,"De volgende vragen gaan over periodes van somberheid en depressie in uw leven.",radio,"Heeft u zich ooit wel eens twee weken of langer somber, leeg of depressief gevoeld?","0, Ja | 1, Nee",,,,,,,y,,,,,
ldasr_2,lifetime_depression_assessment_self_report,,radio,"Denkt u bij de volgende vraag aan de periode van twee weken in uw leven waarin deze gevoelens het ergst waren. Tijdens deze periode van twee weken, hoe vaak voelde u zich zo?","0, Bijna elke dag, het grootste deel van de dag | 1, Minder vaak",,,,,,"[ldasr_1]=""0""",y,,,,,
ldasr_3,lifetime_depression_assessment_self_report,,radio,"Heeft u ooit twee weken of langer gehad waarin u uw interesse verloor voor de meeste dingen, zoals werk, hobby's en andere dingen waar u gewoonlijk plezier aan beleeft?","0, Ja | 1, Nee",,,,,,"[ldasr_1] = '1' or [ldasr_2]='1'",y,,,,,
ldasr_4,lifetime_depression_assessment_self_report,,radio,"Denkt u bij de volgende vraag aan de periode van twee weken in uw leven waarin het verlies van interesse voor dingen het ergst was. Tijdens deze periode van twee weken, hoe vaak voelde u zich zo?","0, Bijna elke dag, het grootste deel van de dag | 1, Minder vaak",,,,,,"[ldasr_3] = '0'",y,,,,,
ldasr_5,lifetime_depression_assessment_self_report,,radio,"Tijdens de periode dat u zich somber, leeg of depressief voelde, heeft u toen ooit twee weken of langer gehad waarin u uw interesse verloor voor de meeste dingen, zoals werk, hobby's en andere dingen waar u gewoonlijk plezier aan beleeft?","0, Ja | 1, Nee",,,,,,"[ldasr_2]=""0""",y,,,,,
ldasr_6,lifetime_depression_assessment_self_report,,radio,"Denkt u bij de volgende vraag aan de periode van twee weken in uw leven waarin het verlies van interesse voor dingen het ergst was. Tijdens deze periode van twee weken, hoe vaak voelde u zich zo?","0, Bijna elke dag, het grootste deel van de dag | 1, Minder vaak",,,,,,"[ldasr_5]=""0""",y,,,,,
ldasr_7,lifetime_depression_assessment_self_report,"Mensen die periodes hebben waarin ze zich somber, leeg of depressief voelen of hun interesse verliezen, hebben vaak ook gelijktijdig last van andere klachten. Tijdens deze periode van tenminste twee weken waarin u zich somber, leeg of depressief voelde of uw interesse voor dingen verloor:",radio,"....had u een gebrek aan energie of voelde u zich moe, meer dan gebruikelijk?","0, Ja | 1, Nee",,,,,,"[ldasr_4]=""0"" or [ldasr_5]=""1"" or  [ldasr_6]=""1"" or  [ldasr_6]=""0""",y,,,,,
ldasr_8,lifetime_depression_assessment_self_report,,radio,"....had u toen bijna dagelijks minder eetlust dan gewoonlijk?","0, Ja | 1, Nee",,,,,,"[ldasr_4]=""0"" or [ldasr_5]=""1"" or  [ldasr_6]=""1"" or  [ldasr_6]=""0""",y,,,,,
ldasr_9,lifetime_depression_assessment_self_report,,radio,"....viel u toen af zonder dat u dat probeerde, wel één kilo per week gedurende meerdere weken achtereen?","0, Ja | 1, Nee",,,,,,"[ldasr_4]=""0"" or [ldasr_5]=""1"" or  [ldasr_6]=""1"" or  [ldasr_6]=""0""",y,,,,,
ldasr_10,lifetime_depression_assessment_self_report,,text,"Hoeveel viel u gedurende die weken af?",,kg,number,,,,"[ldasr_9] = '0'",y,,,,,
ldasr_11,lifetime_depression_assessment_self_report,"Tijdens deze periode van tenminste twee weken waarin u zich somber, leeg of depressief voelde of uw interesse voor dingen verloor:",radio,"....had u toen twee weken of langer bijna dagelijks een veel grotere eetlust dan gewoonlijk?","0, Ja | 1, Ja, maar alleen als gevolg van een zwangerschap of groeispurt | 2, Nee",,,,,,"[ldasr_4]=""0"" or [ldasr_5]=""1"" or  [ldasr_6]=""1"" or  [ldasr_6]=""0""",y,,,,,
ldasr_12,lifetime_depression_assessment_self_report,,radio,"....nam uw eetlust zodanig toe dat u in gewicht aankwam - wel één kilo per week gedurende meerdere weken achtereen?","0, Ja | 1, Nee",,,,,,"[ldasr_4]=""0"" or [ldasr_5]=""1"" or  [ldasr_6]=""1"" or  [ldasr_6]=""0""",y,,,,,
ldasr_13,lifetime_depression_assessment_self_report,,text,"Hoeveel kwam u gedurende die weken aan?",,kg,number,,,,"[ldasr_12]=""0""",y,,,,,
ldasr_14,lifetime_depression_assessment_self_report,"Tijdens deze periode van tenminste twee weken waarin u zich somber, leeg of depressief voelde of uw interesse voor dingen verloor:",radio,"....had u toen ook bijna elke nacht slaapproblemen, dat wil zeggen moeite met inslapen, midden in de nacht wakker worden of te vroeg wakker worden?","0, Ja | 1, Nee",,,,,,"[ldasr_4]=""0"" or [ldasr_5]=""1"" or  [ldasr_6]=""1"" or  [ldasr_6]=""0""",y,,,,,
ldasr_15,lifetime_depression_assessment_self_report,,radio,"....werd u twee weken of langer dagelijks minstens twee uur eerder wakker dan u wilde?","0, Ja | 1, Nee",,,,,,"[ldasr_14]=""0""",y,,,,,
ldasr_16,lifetime_depression_assessment_self_report,,radio,"....sliep u toen bijna dagelijks meer dan gewoonlijk?","0, Ja | 1, Nee",,,,,,"[ldasr_4]=""0"" or [ldasr_5]=""1"" or  [ldasr_6]=""1"" or  [ldasr_6]=""0""",y,,,,,
ldasr_17,lifetime_depression_assessment_self_report,"Tijdens deze periode van tenminste twee weken waarin u zich somber, leeg of depressief voelde of uw interesse voor dingen verloor:",radio,"....sprak of bewoog u bijna dagelijks trager dan gewoon voor u is, zo dat andere mensen dit opgemerkt kunnen hebben?","0, Ja, ik sprak of bewoog trager en andere mensen hebben dit gemerkt | 1, Ja, ik sprak of bewoog trager maar andere mensen hebben dit niet gemerkt | 2, Nee",,,,,,"[ldasr_4]=""0"" or [ldasr_5]=""1"" or  [ldasr_6]=""1"" or  [ldasr_6]=""0""",y,,,,,
ldasr_18,lifetime_depression_assessment_self_report,,radio,"....moest u toen steeds maar bewegen - dat wil zeggen dat u niet stil kon zitten en maar op en neer bleef lopen, of dat u uw handen niet stil kon houden als u zat, zo dat andere mensen dit opgemerkt kunnen hebben?","0, Ja, ik moest steeds meer bewegen en andere mensen hebben dit gemerkt | 1, Ja, ik moest steeds meer bewegen maar andere mensen hebben dit niet gemerkt | 2, Nee",,,,,,"[ldasr_4]=""0"" or [ldasr_5]=""1"" or  [ldasr_6]=""1"" or  [ldasr_6]=""0""",y,,,,,
ldasr_19,lifetime_depression_assessment_self_report,,radio,"Tijdens deze periode van twee weken, had u toen veel meer moeite om u te concentreren dan gewoonlijk?","0, Ja | 1, Nee",,,,,,"[ldasr_4]=""0"" or [ldasr_5]=""1"" or  [ldasr_6]=""1"" or  [ldasr_6]=""0""",y,,,,,
ldasr_20,lifetime_depression_assessment_self_report,,radio,"Tijdens deze periode, was u in staat beslissingen te nemen over zaken waar u normaal zonder moeite over beslist?","0, Ja | 1, Nee",,,,,,"[ldasr_4]=""0"" or [ldasr_5]=""1"" or  [ldasr_6]=""1"" or  [ldasr_6]=""0""",y,,,,,
ldasr_21,lifetime_depression_assessment_self_report,,radio,"Soms voelen mensen zich schuldig of waardeloos. Tijdens deze periode van twee weken, voelde u zich schuldig of waardeloos?","0, Ja | 1, Nee",,,,,,"[ldasr_4]=""0"" or [ldasr_5]=""1"" or  [ldasr_6]=""1"" or  [ldasr_6]=""0""",y,,,,,
ldasr_22,lifetime_depression_assessment_self_report,,radio,"Tijdens deze periode van twee weken, dacht u toen veel aan de dood - uw eigen, of die van iemand anders of de dood in het algemeen?","0, Ja | 1, Nee",,,,,,"[ldasr_4]=""0"" or [ldasr_5]=""1"" or  [ldasr_6]=""1"" or  [ldasr_6]=""0""",y,,,,,
ldasr_23,lifetime_depression_assessment_self_report,"Denk bij de volgende vragen aan de periodes van tenminste twee weken waarin u zich somber, leeg of depressief voelde of uw interesse voor dingen verloor.",radio,"Belemmerde één van deze periodes van twee weken of langer u ernstig in uw functioneren op uw werk, of in het zorgen voor het huishouden, uw familie of uzelf?","0, Ja | 1, Nee",,,,,,"[ldasr_4]=""0"" or [ldasr_5]=""1"" or  [ldasr_6]=""1"" or  [ldasr_6]=""0""",y,,,,,
ldasr_25,lifetime_depression_assessment_self_report,,radio,"Hoeveel van dergelijke periodes heeft u in uw leven gehad?","0, 1 | 1, 2 of meer",,,,,,"[ldasr_4]=""0"" or [ldasr_5]=""1"" or  [ldasr_6]=""1"" or  [ldasr_6]=""0""",y,,,,,
ldasr_26,lifetime_depression_assessment_self_report,,radio,"Heeft u een dergelijke periode in de afgelopen 12 maanden gehad?","0, Ja | 1, Nee",,,,,,"[ldasr_4]=""0"" or [ldasr_5]=""1"" or  [ldasr_6]=""1"" or  [ldasr_6]=""0""",y,,,,,
ldasr_35,lifetime_depression_assessment_self_report,,radio,"Heeft u op dit moment zo'n dergelijke periode?","0, Ja | 1, Nee",,,,,,"[ldasr_4]=""0"" or [ldasr_5]=""1"" or  [ldasr_6]=""1"" or  [ldasr_6]=""0"" and [ldasr_26]=""0""",y,,,,,
ldasr_27,lifetime_depression_assessment_self_report,,text,"Hoe oud was u de eerste keer dat u zo'n periode meemaakte? (ongeacht of u hiervoor hulp heeft gekregen)",,jaar,integer,,,,"[ldasr_4]=""0"" or [ldasr_5]=""1"" or  [ldasr_6]=""1"" or  [ldasr_6]=""0""",y,,,,,
ldasr_24,lifetime_depression_assessment_self_report,,text,"Hoe lang duurde de langste van dergelijke periodes? U mag een schatting geven.",,weken,integer,,,,"[ldasr_4]=""0"" or [ldasr_5]=""1"" or  [ldasr_6]=""1"" or  [ldasr_6]=""0""",y,,,,,
ldasr_28,lifetime_depression_assessment_self_report,,radio,"Heeft u ooit met een hulpverlener (bijvoorbeeld een arts, psycholoog, sociaal werker, verpleegkundige, of een andere professionele hulpverlener) gesproken over deze problemen?","0, Ja | 1, Nee",,,,,,"[ldasr_4]=""0"" or [ldasr_5]=""1"" or  [ldasr_6]=""1"" or  [ldasr_6]=""0""",y,,,,,
ldasr_29,lifetime_depression_assessment_self_report,,radio,"Heeft u ooit contact gehad met hulpverleningsinstanties voor problemen van uzelf die niet te maken hadden met uw lichamelijke gezondheid? (bijv. GGZ, psycholoog of maatschappelijk werk)","0, Ja | 1, Ja vroeger, nu niet meer | 2, Nee",,,,,,,y,,,,,
ldasr_30,lifetime_depression_assessment_self_report,,checkbox,"Wilt u van de volgende lijst aandoeningen aanvinken of die ooit bij u zijn vastgesteld door een hulpverlener of arts?U kunt meerdere antwoorden aanvinken.Ooit vastgesteld door een hulpverlener/arts:","0, Depressie | 1, Bipolaire stoornis (manisch depressief) | 2, Schizofrenie of psychose | 3, Eetstoornis | 4, Angststoornis | 5, Paniekstoornis | 6, Obsessieve compulsieve stoornis (dwangstoornis) | 7, Posttraumatische stress stoornis | 8, Fobie | 9, ADD/ADHD | 10, Persoonlijkheidsstoornis | 11, Alcoholverslaving | 12, Drugverslaving | 13, Anders | 14, Geen van deze aandoeningen",,,,,,,y,,,,,
ldasr_30a,lifetime_depression_assessment_self_report,,text,"Als er ooit door een hulpverlener of arts een andere aandoening bij u is vastgesteld, welke was dat dan?",,,,,,,"[ldasr_30(13)] = '1'",y,,,,,
ldasr_31,lifetime_depression_assessment_self_report,,checkbox,"Bent u voor de volgende aandoeningen ooit onder behandeling of controle van een hulpverlener of arts geweest?U kunt meerdere antwoorden aanvinken.Ooit onder behandeling of controle van hulpverlener/arts:","0, Depressie | 1, Bipolaire stoornis (manisch depressief) | 2, Schizofrenie of psychose | 3, Eetstoornis | 4, Angststoornis | 5, Paniekstoornis | 6, Obsessieve compulsieve stoornis (dwangstoornis) | 7, Posttraumatische stress stoornis | 8, Fobie | 9, ADD/ADHD | 10, Persoonlijkheidsstoornis | 11, Alcoholverslaving | 12, Drugverslaving | 13, Anders | 14, Geen van deze aandoeningen",,,,,,"[ldasr_30(0)] = '1' or [ldasr_30(1)] = '1' or [ldasr_30(2)] = '1' or [ldasr_30(3)] = '1' or [ldasr_30(4)] = '1' or [ldasr_30(5)] = '1' or [ldasr_30(6)] = '1' or [ldasr_30(7)] = '1' or [ldasr_30(8)] = '1' or [ldasr_30(9)] = '1' or [ldasr_30(10)] = '1' or [ldasr_30(11)] = '1' or [ldasr_30(12)] = '1'",y,,,,,
ldasr_31a,lifetime_depression_assessment_self_report,,text,"Als u ooit bent behandeld voor een andere aandoening, welke aandoening was dit dan?",,,,,,,"[ldasr_31(13)] = '1'",y,,,,,
ldasr_32,lifetime_depression_assessment_self_report,,checkbox,"Heeft u ooit de volgende behandelingen gehad? U kunt meerdere antwoorden aanvinken.","0, Antidepressiva | 1, Psychotherapie (bijvoorbeeld cognitieve gedragstherapie, interpersoonlijke therapie of andere gesprekken met een psycholoog/psychotherapeut) | 2, Online hulpprogramma of e-health interventie | 3, Running therapie of fysieke inspanning | 4, Lichttherapie | 5, Opname in psychiatrisch ziekenhuis | 6, Elektroconvulsieve therapie (ECT) | 7, Anders | 8, Geen van deze behandelingen",,,,,,,y,,,,,
ldasr_32a,lifetime_depression_assessment_self_report,,text,"Als u ooit een andere behandeling heeft gehad, wat voor behandeling was dit dan?",,,,,,,"[ldasr_32(7)] = '1'",y,,,,,
ldasr_33,lifetime_depression_assessment_self_report,,text,"Wat is uw lengte in cm? Rond uw antwoord af op een geheel getal.",,cm,integer,,,,,y,,,,,
ldasr_34,lifetime_depression_assessment_self_report,,text,"Wat is uw gewicht in kilogram? Rond uw antwoord af op een geheel getal.",,kg,integer,,,,,y,,,,,
ids_date_of_completion,suicidality,,text,"Datum IDS ingevuld",,,date_dmy,,,,,,,,,,
ids_score,suicidality,,radio,"IDS score","1, 2: Ik denk enkele malen per week wel even aan zelfmoord of aan de dood| 2, 3: Ik denk een aantal keren per dag serieus na over zelfmoord of dood, off ik heb zelfmoordplannen gemaakt, of ik heb al een poging gedaan om mijn leven te beëindigen""",,,,,,,,,,,,
cidi_date_of_completion,suicidality,,text,"Datum CIDI ingevuld",,,date_dmy,,,,,,,,,,
cidi_score,suicidality,,radio,"CIDI item gedachten aan de dood met ja beantwoord?","1, Ja | 0, Nee",,,,,,,,,,,,
riskass_callmade,suicidality,,radio,"Is respondent gebeld? ","1, Ja | 0, Nee",,,,,,,,,,,,
researcher_doing_risk_asse,suicidality," Instructie: Schat mate van ernst in aan de hand van de volgende gespreksonderwerpen:
Hoe ziet u de toekomst?
Denkt u wel eens aan de dood, wat voor gedachten heeft u dan?
Heeft u plannen om zelfmoord te plegen? Zo ja hoe zien die er uit?
Wilt u dit op korte termijn doen?
Weten andere mensen van uw gedachten/plannen af?
Ontvangt u hier hulp voor?",text,"Risicobeoordeling afgenomen door: (naam)",,,,,,,,,,,,,
date_of_risk_assessment,suicidality,,text,"Datum risicobeoordeling",,,date_dmy,,,,,,,,,,
outcome_risk_assessment,suicidality,,radio,"Oordeel: sprake van suicidaliteit?","1, Ja | 0, Nee",,,,,,,,,,,,
severity_suic,suicidality,,radio,"Ernst van suicidaliteit?","1, licht | 2, matig| 3, hoog",,,,,,,,,,,,
case_discussed,suicidality,,radio,"Besproken met veldwerkcoördinator of onderzoeker? ","1, Ja | 0, Nee",,,,,,,,,,,,
follow_up_action,suicidality,"Uitkomst overleg met veldwerkcoördinator of onderzoeker. Vul 'nee' in indien er geen sprake is van suicidaliteit.",radio,"Vervolgactie nodig?","1, Ja | 0, Nee",,,,,,,,,,,,
follow_up_action_type,suicidality,,radio,"Indien ja, welke actie is ondernomen: ","1, Respondent neemt contact op met arts en veldwerkcoördinator belt na | 2, Veldwerkcoördinator of onderzoeker neemt contact op met arts",,,,,,[follow_up_action]='1',,,,,,
follow_up_action_by,suicidality,,text,"Door wie is actie te ondernemen? (naam): ",,,,,,,[follow_up_action]='1',,,,,,
follow_up_action_date,suicidality,,text,"Datum van ondernomen actie",,,,,,,[follow_up_action]='1',,,,,,
other_suicidal,suicidality,,notes,"Overige aantekeningen over suicidale gedachten/gedrag",,,,,,,,,,,,,
assessment_date,suicidality,,text,"Datum van de assessment",,,date_dmy,,,,,,,,,,
depr_epi_verified,suicidality,,radio,"Depressieve episode geverifieerd?","1, Ja | 0, Nee",,,,,,,,,,,,
depressed_frequently,suicidality,,radio,"In de <U>afgelopen drie maanden</U> (of vanaf de datum waarop zij de online vragenlijst hebben beantwoord), is er een periode geweest waarin u zich het grootste deel van de dag depressief of somber voelde en dat bijna elke dag?","1, Ja | 0, Nee",,,,,,,,,,,,
depression_period,suicidality,,text,"Wanneer is deze periode ongeveer begonnen en beëindigd?",,,,,,,"[depressed_frequently] = '1'",,,,,,
depr_interest,suicidality,,radio,"Had u in die tijd minder interesse of plezier in dingen waar u gewoonlijk wel van geniet?","1, Ja | 0, Nee",,,,,,"[depressed_frequently] = '1'",,,,,,
less_interest,suicidality,,text,"Zo ja, heeft dit minstens twee weken geduurd?",,,,,,,"[depr_interest] = '1'",,,,,,
sleep_appetite,suicidality,,radio,"Is er een verandering opgetreden in uw slaapgewoontes- of eetlust gedurende de ergste twee weken in die periode?","1, Ja | 0, Nee",,,,,,"[depressed_frequently] = '1'",,,,,,
phys_ill,suicidality,,text,"Was u lichamelijk ziek net voordat deze klachten begonnen?",,,,,,,"[sleep_appetite] = '1'",,,,,,
epi_medication,suicidality,,radio,"Heeft u medicijnen ingenomen?","1, Ja | 0, Nee",,,,,,"[depressed_frequently] = '1'",,,,,,
med_change,suicidality,,text,"Zo ja, is de hoeveelheid medicijnen die u neemt gewijzigd?",,,,,,,"[epi_medication] = '1'",,,,,,
depri_help,suicidality,,text,"Heeft u hulp bij iemand gezocht voor deze klachten/gevoelens bijvoorbeeld bij de huisarts
Heeft u een plan om met de klachten/gevoelens om te gaan?",,,,,,,"[depressed_frequently] = '1'",,,,,,
suicidality_ts,suicidality,,text,"Form first saved on",,,datetime_seconds_ymd,,,,,,,,,,"@NOW @READONLY"
ids_1,ids_sr,"Kruis bij elke vraag het antwoord aan dat de afgelopen zeven dagen het meest op u van toepassing was",radio,"1. In slaap vallen:","0, Het duurt nooit langer dan 30 minuten om in slaap te vallen | 1, Het duurt tenminste 30 minuten om in slaap te vallen, minder dan de helft van de week | 2, Het duurt tenminste 30 minuten om in slaap te vallen, meer dan de helft van de week. | 3, Het duurt tenminste 60 minuten om in slaap te vallen, meer dan de helft van de week.",,,,,,,y,,,,,
ids_2,ids_sr,,radio,"2. Slaap gedurende de nacht:","0, Ik word 's nachts niet wakker. | 1, Ik slaap onrustig en licht en word een aantal keren per nacht even wakker. | 2, Ik ben tenminste één keer per nacht klaar wakker, maar val weer gemakkelijk in slaap | 3, Ik word vaker dan één keer per nacht wakker en blijf dan 20 minuten of langer wakker, meer dan de helft van de week.",,,,,,,y,,,,,
